book_order,book,chapter,verse,reference,text
41,Mark,15,38,Mark 15:38,Καὶ τὸ καταπέτασμα τοῦ ναοῦ ἐσχίσθη εἰς δύο ἀπ᾽ (ap᾽) ἄνωθεν ἕως (he'ōs) κάτω.
41,Mark,15,39,Mark 15:39,"ἰδὼν δὲ ὁ κεντυρίων ὁ παρεστηκὼς ἐξ ἐναντίας αὐτοῦ ὅτι οὕτως κράξας ἐξέπνευσεν, εἶπεν· ἀληθῶς οὗτος ὁ ἄνθρωπος υἱὸς θεοῦ ἦν."
41,Mark,15,40,Mark 15:40,"ἦσαν δὲ καὶ γυναῖκες ἀπὸ μακρόθεν θεωροῦσαι ἐν αἷς ἦν καὶ Μαρία ἡ Μαγδαληνὴ καὶ Μαρία ἡ τοῦ Ἰακώβου τοῦ μικροῦ καὶ Ἰωσῆτος μήτηρ καὶ Σαλώμη,"
41,Mark,15,41,Mark 15:41,"αἳ καί ὅτε ἦν ἐν τῇ Γαλιλαίᾳ ἠκολούθουν αὐτῷ καὶ διηκόνουν αὐτῷ, καὶ ἄλλαι πολλαὶ αἱ συναναβᾶσαι αὐτῷ εἰς Ἱεροσόλυμα.¶ (Hi'erosoluma)"
41,Mark,15,42,Mark 15:42,"Καὶ ἤδη ὀψίας γενομένης, ἐπεὶ ἦν παρασκευὴ ὅ ἐστιν προσάββατον,"
41,Mark,15,43,Mark 15:43,"ἐλθὼν Ἰωσὴφ ὁ ἀπὸ Ἁριμαθαίας, εὐσχήμων βουλευτὴς ὃς καὶ αὐτὸς ἦν προσδεχόμενος τὴν βασιλείαν τοῦ θεοῦ, τολμήσας εἰσῆλθεν πρὸς τὸν Πιλᾶτον καὶ ᾐτήσατο τὸ σῶμα τοῦ Ἰησοῦ."
41,Mark,15,44,Mark 15:44,"ὁ δὲ Πιλᾶτος ἐθαύμασεν εἰ ἤδη τέθνηκεν, καὶ προσκαλεσάμενος τὸν κεντυρίωνα ἐπηρώτησεν αὐτὸν εἰ πάλαι ἀπέθανεν."
41,Mark,15,45,Mark 15:45,καὶ γνοὺς ἀπὸ τοῦ κεντυρίωνος ἐδωρήσατο τὸ πτῶμα τῷ Ἰωσήφ.
41,Mark,15,46,Mark 15:46,"καὶ ἀγοράσας σινδόνα, καὶ καθελὼν αὐτὸν ἐνείλησεν τῇ σινδόνι καὶ ἔθηκεν αὐτὸν ἐν μνημείῳ ὃ ἦν λελατομημένον ἐκ πέτρας καὶ προσεκύλισεν λίθον ἐπὶ τὴν θύραν τοῦ μνημείου."
41,Mark,15,47,Mark 15:47,ἡ δὲ Μαρία ἡ Μαγδαληνὴ καὶ Μαρία ἡ Ἰωσῆτος ἐθεώρουν ποῦ τέθειται.¶
41,Mark,16,1,Mark 16:1,Καὶ διαγενομένου τοῦ σαββάτου ἡ Μαρία ἡ Μαγδαληνὴ καὶ Μαρία ἡ τοῦ Ἰακώβου καὶ Σαλώμη ἠγόρασαν ἀρώματα ἵνα ἐλθοῦσαι ἀλείψωσιν αὐτόν.
41,Mark,16,2,Mark 16:2,καὶ λίαν πρωῒ τῇ μιᾷ τῶν σαββάτων ἔρχονται ἐπὶ τὸ μνημεῖον ἀνατείλαντος τοῦ ἡλίου.
41,Mark,16,3,Mark 16:3,καὶ ἔλεγον πρὸς ἑαυτάς· (he'autas) τίς ἀποκυλίσει ἡμῖν τὸν λίθον ἐκ τῆς θύρας τοῦ μνημείου;
41,Mark,16,4,Mark 16:4,καὶ ἀναβλέψασαι θεωροῦσιν ὅτι ἀποκεκύλισται ὁ λίθος· ἦν γὰρ μέγας σφόδρα.
41,Mark,16,5,Mark 16:5,καὶ εἰσελθοῦσαι εἰς τὸ μνημεῖον εἶδον νεανίσκον καθήμενον ἐν τοῖς δεξιοῖς περιβεβλημένον στολὴν λευκὴν καὶ ἐξεθαμβήθησαν.
41,Mark,16,6,Mark 16:6,"ὁ δὲ λέγει αὐταῖς· μὴ ἐκθαμβεῖσθε. Ἰησοῦν ζητεῖτε τὸν Ναζαρηνὸν τὸν ἐσταυρωμένον· ἠγέρθη, οὐκ ἔστιν ὧδε· ἴδε ὁ τόπος ὅπου ἔθηκαν αὐτόν."
41,Mark,16,7,Mark 16:7,"ἀλλ᾽ (all᾽) ὑπάγετε, εἴπατε τοῖς μαθηταῖς αὐτοῦ καὶ τῷ Πέτρῳ ὅτι προάγει ὑμᾶς εἰς τὴν Γαλιλαίαν· ἐκεῖ αὐτὸν ὄψεσθε καθὼς εἶπεν ὑμῖν."
41,Mark,16,8,Mark 16:8,καὶ ἐξελθοῦσαι ταχὺ ἔφυγον ἀπὸ τοῦ μνημείου· εἶχεν γὰρ αὐτὰς τρόμος καὶ ἔκστασις. καὶ οὐδενὶ οὐδὲν εἶπαν· ἐφοβοῦντο γάρ.¶ [[Πάντα δὲ τὰ παρηγγελμένα τοῖς περὶ τὸν Πέτρον συντόμως ἐξήγγειλαν. Μετὰ δὲ ταῦτα καὶ αὐτὸς ὁ Ἰησοῦς ἀπὸ ἀνατολῆς καὶ ἄχρι δύσεως ἐξαπέστειλεν δι᾽ (di᾽) αὐτῶν τὸ ἱερὸν (hi'eron) καὶ ἄφθαρτον κήρυγμα τῆς αἰωνίου σωτηρίας. ἀμήν.¶]]
41,Mark,16,9,Mark 16:9,"[[Ἀναστὰς δὲ πρωῒ πρώτῃ σαββάτου ἐφάνη πρῶτον Μαρίᾳ τῇ Μαγδαληνῇ, παρ᾽ (par᾽) ἧς ἐκβεβλήκει ἑπτὰ δαιμόνια."
41,Mark,16,10,Mark 16:10,"ἐκείνη πορευθεῖσα ἀπήγγειλεν τοῖς μετ᾽ (met᾽) αὐτοῦ γενομένοις, πενθοῦσιν καὶ κλαίουσιν."
41,Mark,16,11,Mark 16:11,κἀκεῖνοι ἀκούσαντες ὅτι ζῇ καὶ ἐθεάθη ὑπ᾽ (hup᾽) αὐτῆς ἠπίστησαν.
41,Mark,16,12,Mark 16:12,μετὰ δὲ ταῦτα δυσὶν ἐξ αὐτῶν περιπατοῦσιν ἐφανερώθη ἐν ἑτέρᾳ μορφῇ πορευομένοις εἰς ἀγρόν.
41,Mark,16,13,Mark 16:13,κἀκεῖνοι ἀπελθόντες ἀπήγγειλαν τοῖς λοιποῖς· οὐδὲ ἐκείνοις ἐπίστευσαν.
41,Mark,16,14,Mark 16:14,"ὕστερον δὲ ἀνακειμένοις αὐτοῖς τοῖς ἕνδεκα ἐφανερώθη, καὶ ὠνείδισεν τὴν ἀπιστίαν αὐτῶν καὶ σκληροκαρδίαν ὅτι τοῖς θεασαμένοις αὐτὸν ἐγηγερμένον ἐκ νεκρῶν οὐκ ἐπίστευσαν.¶"
41,Mark,16,15,Mark 16:15,Καὶ εἶπεν αὐτοῖς· πορευθέντες εἰς τὸν κόσμον ἅπαντα κηρύξατε τὸ εὐαγγέλιον πάσῃ τῇ κτίσει.
41,Mark,16,16,Mark 16:16,ὁ πιστεύσας καὶ βαπτισθεὶς σωθήσεται· ὁ δὲ ἀπιστήσας κατακριθήσεται.¶
41,Mark,16,17,Mark 16:17,"Σημεῖα δὲ τοῖς πιστεύσασιν ταῦτα παρακολουθήσει· ἐν τῷ ὀνόματί μου δαιμόνια ἐκβαλοῦσιν, γλώσσαις λαλήσουσιν καιναῖς,"
41,Mark,16,18,Mark 16:18,"καὶ ἐν ταῖς χερσὶν ὄφεις ἀροῦσιν, κἂν θανάσιμόν τι πίωσιν, οὐ μὴ αὐτοὺς βλάψει, ἐπὶ ἀρρώστους χεῖρας ἐπιθήσουσιν καὶ καλῶς ἕξουσιν.¶"
41,Mark,16,19,Mark 16:19,Ὁ μὲν οὖν κύριος Ἰησοῦς μετὰ τὸ λαλῆσαι αὐτοῖς ἀνελήφθη εἰς τὸν οὐρανὸν καὶ ἐκάθισεν ἐκ δεξιῶν τοῦ θεοῦ.
41,Mark,16,20,Mark 16:20,"ἐκεῖνοι δὲ ἐξελθόντες ἐκήρυξαν πανταχοῦ, τοῦ κυρίου συνεργοῦντος καὶ τὸν λόγον βεβαιοῦντος διὰ τῶν ἐπακολουθούντων σημείων. ἀμήν.]]¶"
